week,sku_id,demand,sales_value,avg_price,avg_discount,sku_name,category,subcategory,brand,cost_price,promo_flag,promo_discount,promo_count
2021-12-20,1081,21,211.26,10.06,0.0,Snacks_Nuts_1081,Snacks,Nuts,Premium,7.31,0.0,0.0,0.0
2021-12-20,1082,14,625.24,44.660000000000004,0.0,Household_Detergent_1082,Household,Detergent,Premium,27.34,0.0,0.0,0.0
2021-12-20,1083,42,582.96,13.88,0.0,Dairy_Cheese_1083,Dairy,Cheese,Budget,9.04,0.0,0.0,0.0
2021-12-20,1084,33,1580.37,47.89,0.0,Household_Paper Products_1084,Household,Paper Products,Local,36.19,0.0,0.0,0.0
2021-12-20,1085,24,639.12,26.63,0.0,Personal Care_Skincare_1085,Personal Care,Skincare,Premium,17.31,0.0,0.0,0.0
2021-12-20,1086,19,286.14,15.059999999999999,0.0,Grocery_Rice_1086,Grocery,Rice,BlueMart,11.91,0.0,0.0,0.0
2021-12-20,1087,20,188.4,9.42,0.0,Snacks_Crackers_1087,Snacks,Crackers,International,5.28,0.0,0.0,0.0
2021-12-20,1088,8,169.28,21.16,0.0,Household_Cleaning Supplies_1088,Household,Cleaning Supplies,BlueMart,15.32,0.0,0.0,0.0
2021-12-20,1089,10,659.5,65.95,0.0,Electronics_Mobile Accessories_1089,Electronics,Mobile Accessories,International,41.13,0.0,0.0,0.0
2021-12-20,1090,33,1205.82,36.54,0.0,Dairy_Cheese_1090,Dairy,Cheese,Premium,20.51,0.0,0.0,0.0
2021-12-20,1091,28,244.72,8.74,0.0,Dairy_Butter_1091,Dairy,Butter,BlueMart,5.54,0.0,0.0,0.0
2021-12-20,1092,14,394.66,28.19,0.0,Household_Detergent_1092,Household,Detergent,Premium,17.12,0.0,0.0,0.0
2021-12-20,1093,16,127.68,7.98,0.0,Snacks_Chips_1093,Snacks,Chips,BlueMart,5.29,0.0,0.0,0.0
2021-12-20,1094,29,681.5,23.5,0.0,Grocery_Rice_1094,Grocery,Rice,Premium,16.47,0.0,0.0,0.0
2021-12-20,1095,22,460.24,20.92,0.0,Snacks_Chocolates_1095,Snacks,Chocolates,Local,16.47,0.0,0.0,0.0
2021-12-20,1096,19,2152.51,113.29,0.0,Electronics_Mobile Accessories_1096,Electronics,Mobile Accessories,International,88.73,0.0,0.0,0.0
2021-12-20,1097,10,26.099999999999998,2.61,0.0,Snacks_Crackers_1097,Snacks,Crackers,Local,1.68,0.0,0.0,0.0
2021-12-20,1098,19,1967.07,103.53,0.0,Electronics_Mobile Accessories_1098,Electronics,Mobile Accessories,Premium,76.34,0.0,0.0,0.0
2021-12-20,1099,12,598.08,49.84,0.0,Personal Care_Toothpaste_1099,Personal Care,Toothpaste,BlueMart,28.2,0.0,0.0,0.0
2021-12-20,1100,24,437.04,18.21,0.0,Electronics_Mobile Accessories_1100,Electronics,Mobile Accessories,Budget,10.36,0.0,0.0,0.0
2021-12-20,1101,18,448.56000000000006,24.92,0.0,Snacks_Crackers_1101,Snacks,Crackers,Local,17.17,0.0,0.0,0.0
2021-12-20,1102,25,538.5,21.54,0.0,Snacks_Biscuits_1102,Snacks,Biscuits,Premium,13.18,0.0,0.0,0.0
2021-12-20,1103,35,1343.65,38.39,0.0,Dairy_Milk_1103,Dairy,Milk,Premium,26.93,0.0,0.0,0.0
2021-12-20,1104,29,612.48,21.12,0.0,Grocery_Pasta_1104,Grocery,Pasta,Budget,12.22,0.0,0.0,0.0
2021-12-20,1105,37,630.48,17.04,0.0,Beverages_Water_1105,Beverages,Water,Budget,13.0,0.0,0.0,0.0
2021-12-20,1106,27,304.56,11.28,0.0,Snacks_Chocolates_1106,Snacks,Chocolates,BlueMart,6.58,0.0,0.0,0.0
2021-12-20,1107,33,5305.41,160.77,0.0,Electronics_Mobile Accessories_1107,Electronics,Mobile Accessories,Premium,116.72,0.0,0.0,0.0
2021-12-20,1108,10,393.2,39.32,0.0,Dairy_Butter_1108,Dairy,Butter,Budget,27.6,0.0,0.0,0.0
2021-12-20,1109,21,764.19,36.39,0.0,Electronics_Batteries_1109,Electronics,Batteries,Budget,26.62,0.0,0.0,0.0
2021-12-20,1110,7,128.87,18.41,0.0,Grocery_Canned Goods_1110,Grocery,Canned Goods,Budget,12.54,0.0,0.0,0.0
2021-12-20,1111,12,150.72,12.56,0.0,Snacks_Nuts_1111,Snacks,Nuts,Local,9.55,0.0,0.0,0.0
2021-12-20,1112,16,166.08,10.38,0.0,Household_Paper Products_1112,Household,Paper Products,Premium,7.32,0.0,0.0,0.0
2021-12-20,1113,28,708.12,25.29,0.0,Dairy_Cheese_1113,Dairy,Cheese,Budget,16.07,0.0,0.0,0.0
2021-12-20,1114,13,1981.4599999999998,152.42,0.0,Electronics_Batteries_1114,Electronics,Batteries,Budget,99.08,0.0,0.0,0.0
2021-12-20,1115,19,840.18,44.22,0.0,Household_Paper Products_1115,Household,Paper Products,International,28.87,0.0,0.0,0.0
2021-12-20,1116,20,1562.4,78.12,0.0,Personal Care_Skincare_1116,Personal Care,Skincare,Premium,54.72,0.0,0.0,0.0
2021-12-20,1117,17,168.98,9.94,0.0,Snacks_Crackers_1117,Snacks,Crackers,BlueMart,6.33,0.0,0.0,0.0
2021-12-20,1118,26,616.1999999999999,23.7,0.0,Dairy_Milk_1118,Dairy,Milk,International,15.14,0.0,0.0,0.0
2021-12-20,1119,31,1118.17,36.07,0.0,Grocery_Pasta_1119,Grocery,Pasta,Local,20.19,0.0,0.0,0.0
2021-12-20,1120,29,1346.76,46.44,0.0,Grocery_Cereals_1120,Grocery,Cereals,Premium,26.25,0.0,0.0,0.0
2021-12-20,1121,13,414.44,31.88,0.0,Grocery_Rice_1121,Grocery,Rice,Budget,25.39,0.0,0.0,0.0
2021-12-20,1122,8,252.8,31.600000000000005,0.0,Dairy_Yogurt_1122,Dairy,Yogurt,Local,21.58,0.0,0.0,0.0
2021-12-20,1123,21,206.22,9.82,0.0,Beverages_Water_1123,Beverages,Water,International,7.15,0.0,0.0,0.0
2021-12-20,1124,29,684.98,23.62,0.0,Dairy_Cheese_1124,Dairy,Cheese,Premium,13.62,0.0,0.0,0.0
2021-12-20,1125,5,134.85,26.97,0.0,Personal Care_Toothpaste_1125,Personal Care,Toothpaste,Premium,16.65,0.0,0.0,0.0
2021-12-20,1126,18,462.59999999999997,25.7,0.0,Beverages_Soft Drinks_1126,Beverages,Soft Drinks,Budget,14.71,0.0,0.0,0.0
2021-12-20,1127,31,633.3299999999999,20.43,0.0,Grocery_Rice_1127,Grocery,Rice,Premium,13.66,0.0,0.0,0.0
2021-12-20,1128,20,531.5999999999999,26.579999999999995,0.0,Grocery_Spices_1128,Grocery,Spices,Local,18.5,0.0,0.0,0.0
2021-12-20,1129,16,2445.44,152.84,0.0,Electronics_Chargers_1129,Electronics,Chargers,Premium,105.63,0.0,0.0,0.0
2021-12-20,1130,11,185.45999999999998,16.86,0.0,Snacks_Nuts_1130,Snacks,Nuts,Premium,11.68,0.0,0.0,0.0
2021-12-20,1131,17,398.99,23.469999999999995,0.0,Snacks_Crackers_1131,Snacks,Crackers,Premium,12.95,0.0,0.0,0.0
2021-12-20,1132,21,730.38,34.78,0.0,Dairy_Butter_1132,Dairy,Butter,Local,19.89,0.0,0.0,0.0
2021-12-20,1133,25,846.25,33.85,0.0,Electronics_Mobile Accessories_1133,Electronics,Mobile Accessories,Premium,23.06,0.0,0.0,0.0
2021-12-20,1134,14,193.62,13.83,0.0,Household_Paper Products_1134,Household,Paper Products,International,8.98,0.0,0.0,0.0
2021-12-20,1135,14,706.86,50.49,0.0,Household_Trash Bags_1135,Household,Trash Bags,BlueMart,31.02,0.0,0.0,0.0
2021-12-20,1136,14,844.06,60.29,0.0,Personal Care_Shampoo_1136,Personal Care,Shampoo,Premium,41.22,0.0,0.0,0.0
2021-12-20,1137,28,188.16,6.72,0.0,Snacks_Nuts_1137,Snacks,Nuts,Local,5.32,0.0,0.0,0.0
2021-12-20,1138,22,1018.1600000000001,46.28,0.0,Household_Cleaning Supplies_1138,Household,Cleaning Supplies,Local,31.58,0.0,0.0,0.0
2021-12-20,1139,31,704.01,22.71,0.0,Dairy_Cream_1139,Dairy,Cream,Premium,17.78,0.0,0.0,0.0
2021-12-20,1140,36,1290.6000000000001,35.85,0.0,Personal Care_Shampoo_1140,Personal Care,Shampoo,Budget,23.79,0.0,0.0,0.0
2021-12-20,1141,29,245.04999999999998,8.45,0.0,Beverages_Coffee_1141,Beverages,Coffee,BlueMart,6.09,0.0,0.0,0.0
2021-12-20,1142,25,391.0,15.640000000000002,0.0,Electronics_Mobile Accessories_1142,Electronics,Mobile Accessories,Premium,9.06,0.0,0.0,0.0
2021-12-20,1143,17,292.57000000000005,17.21,0.0,Dairy_Cheese_1143,Dairy,Cheese,Local,13.46,0.0,0.0,0.0
2021-12-20,1144,33,477.18,14.459999999999999,0.0,Household_Detergent_1144,Household,Detergent,International,10.6,0.0,0.0,0.0
2021-12-20,1145,15,171.9,11.46,0.0,Household_Trash Bags_1145,Household,Trash Bags,Budget,8.43,0.0,0.0,0.0
2021-12-20,1146,20,405.79999999999995,20.29,0.0,Snacks_Chocolates_1146,Snacks,Chocolates,BlueMart,12.18,0.0,0.0,0.0
2021-12-20,1147,13,269.62,20.74,0.0,Snacks_Crackers_1147,Snacks,Crackers,Budget,14.86,0.0,0.0,0.0
2021-12-20,1148,12,643.3199999999999,53.60999999999999,0.0,Household_Cleaning Supplies_1148,Household,Cleaning Supplies,Local,34.75,0.0,0.0,0.0
2021-12-20,1149,20,2071.6,103.58,0.0,Electronics_Chargers_1149,Electronics,Chargers,Premium,68.95,0.0,0.0,0.0
2021-12-20,1150,13,1730.8199999999997,133.14,0.0,Electronics_Batteries_1150,Electronics,Batteries,International,80.96,0.0,0.0,0.0
2021-12-20,1151,35,4995.549999999999,142.73,0.0,Electronics_Cables_1151,Electronics,Cables,Budget,110.85,0.0,0.0,0.0
2021-12-20,1152,30,1618.1999999999998,53.94,0.0,Personal Care_Toothpaste_1152,Personal Care,Toothpaste,BlueMart,34.18,0.0,0.0,0.0
2021-12-20,1153,27,4339.4400000000005,160.72,0.0,Electronics_Batteries_1153,Electronics,Batteries,International,109.83,0.0,0.0,0.0
2021-12-20,1154,26,413.14,15.89,0.0,Household_Cleaning Supplies_1154,Household,Cleaning Supplies,Premium,9.98,0.0,0.0,0.0
2021-12-20,1155,26,594.88,22.88,0.0,Electronics_Mobile Accessories_1155,Electronics,Mobile Accessories,Local,15.84,0.0,0.0,0.0
2021-12-20,1156,30,1018.5,33.95,0.0,Personal Care_Soap_1156,Personal Care,Soap,BlueMart,25.64,0.0,0.0,0.0
2021-12-20,1157,26,380.38,14.63,0.0,Household_Cleaning Supplies_1157,Household,Cleaning Supplies,Local,9.5,0.0,0.0,0.0
2021-12-20,1158,35,254.45,7.27,0.0,Snacks_Crackers_1158,Snacks,Crackers,Local,5.31,0.0,0.0,0.0
2021-12-20,1159,30,5342.400000000001,178.08,0.0,Electronics_Batteries_1159,Electronics,Batteries,Premium,122.11,0.0,0.0,0.0
2021-12-20,1160,28,173.04,6.180000000000001,0.0,Snacks_Nuts_1160,Snacks,Nuts,Budget,4.8,0.0,0.0,0.0
2021-12-20,1161,23,1901.1799999999998,82.66,0.0,Electronics_Batteries_1161,Electronics,Batteries,International,58.17,0.0,0.0,0.0
2021-12-20,1162,19,501.59999999999997,26.4,0.0,Dairy_Yogurt_1162,Dairy,Yogurt,International,14.64,0.0,0.0,0.0
2021-12-20,1163,21,785.19,37.39,0.0,Household_Paper Products_1163,Household,Paper Products,International,27.08,0.0,0.0,0.0
2021-12-20,1164,22,4317.280000000001,196.24,0.0,Electronics_Cables_1164,Electronics,Cables,BlueMart,126.3,0.0,0.0,0.0
2021-12-20,1165,21,363.3,17.3,0.0,Personal Care_Skincare_1165,Personal Care,Skincare,International,13.15,0.0,0.0,0.0
2021-12-20,1166,16,789.12,49.32,0.0,Grocery_Spices_1166,Grocery,Spices,BlueMart,37.47,0.0,0.0,0.0
2021-12-20,1167,14,618.1,44.15,0.0,Grocery_Rice_1167,Grocery,Rice,Budget,30.01,0.0,0.0,0.0
2021-12-20,1168,34,650.08,19.12,0.0,Snacks_Chips_1168,Snacks,Chips,Local,11.5,0.0,0.0,0.0
2021-12-20,1169,21,127.89,6.09,0.0,Beverages_Soft Drinks_1169,Beverages,Soft Drinks,International,3.98,0.0,0.0,0.0
2021-12-20,1170,31,660.3,21.3,0.0,Dairy_Yogurt_1170,Dairy,Yogurt,International,14.28,0.0,0.0,0.0
2021-12-20,1171,19,791.73,41.67,0.0,Personal Care_Toothpaste_1171,Personal Care,Toothpaste,BlueMart,24.39,0.0,0.0,0.0
2021-12-20,1172,19,2155.55,113.45,0.0,Electronics_Chargers_1172,Electronics,Chargers,Premium,88.34,0.0,0.0,0.0
2021-12-20,1173,26,4253.08,163.58,0.0,Electronics_Batteries_1173,Electronics,Batteries,Budget,90.5,0.0,0.0,0.0
2021-12-20,1174,13,3131.0499999999997,240.85,0.0,Electronics_Mobile Accessories_1174,Electronics,Mobile Accessories,Premium,141.42,0.0,0.0,0.0
2021-12-20,1175,23,1376.3200000000002,59.84,0.0,Household_Trash Bags_1175,Household,Trash Bags,Budget,40.42,0.0,0.0,0.0
2021-12-20,1176,22,150.26,6.830000000000001,0.0,Snacks_Chocolates_1176,Snacks,Chocolates,Premium,5.29,0.0,0.0,0.0
2021-12-20,1177,27,76.67999999999999,2.84,0.0,Snacks_Chips_1177,Snacks,Chips,Budget,1.9,0.0,0.0,0.0
2021-12-20,1178,12,287.28000000000003,23.94,0.0,Beverages_Soft Drinks_1178,Beverages,Soft Drinks,Budget,15.88,0.0,0.0,0.0
2021-12-20,1179,10,288.4,28.839999999999996,0.0,Household_Cleaning Supplies_1179,Household,Cleaning Supplies,BlueMart,19.9,0.0,0.0,0.0
2021-12-20,1180,21,176.4,8.4,0.0,Grocery_Spices_1180,Grocery,Spices,Premium,6.2,0.0,0.0,0.0
2021-12-20,1181,15,579.15,38.61,0.0,Personal Care_Soap_1181,Personal Care,Soap,BlueMart,21.48,0.0,0.0,0.0
2021-12-20,1182,16,224.32,14.02,0.0,Beverages_Tea_1182,Beverages,Tea,Premium,9.64,0.0,0.0,0.0
2021-12-20,1183,26,3478.54,133.79,0.0,Electronics_Batteries_1183,Electronics,Batteries,Premium,93.49,0.0,0.0,0.0
2021-12-20,1184,24,537.84,22.41,0.0,Snacks_Chocolates_1184,Snacks,Chocolates,Local,15.44,0.0,0.0,0.0
2021-12-20,1185,17,1315.63,77.39,0.0,Personal Care_Toothpaste_1185,Personal Care,Toothpaste,BlueMart,60.84,0.0,0.0,0.0
2021-12-20,1186,32,174.72,5.46,0.0,Dairy_Yogurt_1186,Dairy,Yogurt,Premium,3.12,0.0,0.0,0.0
2021-12-20,1187,9,642.15,71.35,0.0,Personal Care_Skincare_1187,Personal Care,Skincare,Local,50.71,0.0,0.0,0.0
2021-12-20,1188,39,794.8199999999999,20.38,0.0,Grocery_Spices_1188,Grocery,Spices,Premium,12.53,0.0,0.0,0.0
2021-12-20,1189,24,1871.76,77.99,0.0,Electronics_Batteries_1189,Electronics,Batteries,Premium,55.06,0.0,0.0,0.0
2021-12-20,1190,26,526.76,20.259999999999998,0.0,Dairy_Milk_1190,Dairy,Milk,International,12.63,0.0,0.0,0.0
2021-12-20,1191,10,99.0,9.9,0.0,Dairy_Butter_1191,Dairy,Butter,Premium,7.59,0.0,0.0,0.0
2021-12-20,1192,27,593.1899999999999,21.97,0.0,Dairy_Milk_1192,Dairy,Milk,Local,14.9,0.0,0.0,0.0
2021-12-20,1193,20,277.4,13.87,0.0,Beverages_Tea_1193,Beverages,Tea,Budget,8.38,0.0,0.0,0.0
2021-12-20,1194,28,269.64000000000004,9.63,0.0,Dairy_Butter_1194,Dairy,Butter,Budget,7.46,0.0,0.0,0.0
2021-12-20,1195,19,397.48,20.92,0.0,Snacks_Chocolates_1195,Snacks,Chocolates,Local,14.28,0.0,0.0,0.0
2021-12-20,1196,16,479.04,29.940000000000005,0.0,Grocery_Pasta_1196,Grocery,Pasta,Local,21.34,0.0,0.0,0.0
2021-12-20,1197,35,615.3,17.58,0.0,Electronics_Mobile Accessories_1197,Electronics,Mobile Accessories,International,10.27,0.0,0.0,0.0
2021-12-20,1198,35,906.85,25.91,0.0,Dairy_Cheese_1198,Dairy,Cheese,Budget,18.14,0.0,0.0,0.0
2021-12-20,1199,16,3678.24,229.88999999999996,0.0,Electronics_Cables_1199,Electronics,Cables,Premium,150.51,0.0,0.0,0.0
2021-12-20,1200,34,254.66,7.49,0.0,Beverages_Juices_1200,Beverages,Juices,BlueMart,5.5,0.0,0.0,0.0
2021-12-27,1001,34,5142.5,152.8057142857143,7.142857142857143,Electronics_Chargers_1001,Electronics,Chargers,Budget,103.44,1.0,25.0,1.0
2021-12-27,1002,31,405.05,12.967777777777778,5.555555555555555,Dairy_Cream_1002,Dairy,Cream,Local,8.96,1.0,25.0,1.0
2021-12-27,1003,26,282.0,11.181818181818182,6.818181818181818,Household_Cleaning Supplies_1003,Household,Cleaning Supplies,BlueMart,7.47,1.0,25.0,1.0
2021-12-27,1004,31,707.42,23.38923076923077,5.769230769230769,Beverages_Juices_1004,Beverages,Juices,International,17.58,1.0,25.0,1.0
2021-12-27,1005,33,548.66,17.018461538461537,3.8461538461538463,Household_Paper Products_1005,Household,Paper Products,Budget,13.68,1.0,25.0,1.0
2021-12-27,1006,35,394.3,11.491428571428571,8.928571428571429,Beverages_Coffee_1006,Beverages,Coffee,Premium,9.8,1.0,25.0,1.0
2021-12-27,1007,24,1462.95,62.67545454545455,6.818181818181818,Personal Care_Shampoo_1007,Personal Care,Shampoo,BlueMart,51.47,1.0,25.0,1.0
2021-12-27,1008,49,1955.4199999999998,41.01199999999999,6.666666666666667,Personal Care_Shampoo_1008,Personal Care,Shampoo,Premium,31.77,1.0,25.0,1.0
2021-12-27,1009,28,2250.98,85.265,6.25,Electronics_Batteries_1009,Electronics,Batteries,Local,61.82,1.0,25.0,1.0
2021-12-27,1010,62,957.01,15.451428571428572,5.9523809523809526,Grocery_Rice_1010,Grocery,Rice,Budget,10.05,1.0,25.0,1.0
2021-12-27,1011,42,794.46,19.352,5.0,Personal Care_Shampoo_1011,Personal Care,Shampoo,Premium,16.28,1.0,25.0,1.0
2021-12-27,1012,31,394.86,13.395999999999999,5.0,Beverages_Juices_1012,Beverages,Juices,Premium,7.87,1.0,25.0,1.0
2021-12-27,1013,37,1229.21,33.08428571428571,7.142857142857143,Grocery_Cereals_1013,Grocery,Cereals,Premium,24.33,1.0,25.0,1.0
2021-12-27,1014,34,244.66,7.295454545454546,6.818181818181818,Dairy_Butter_1014,Dairy,Butter,Premium,5.03,1.0,25.0,1.0
2021-12-27,1015,20,488.36,25.62333333333333,5.555555555555555,Dairy_Cream_1015,Dairy,Cream,Budget,19.22,1.0,25.0,1.0
2021-12-27,1016,26,461.70000000000005,17.82,8.333333333333334,Grocery_Rice_1016,Grocery,Rice,BlueMart,11.6,1.0,25.0,1.0
2021-12-27,1017,45,1815.6299999999999,41.203125,4.6875,Household_Paper Products_1017,Household,Paper Products,Budget,23.96,1.0,25.0,1.0
2021-12-27,1018,25,1296.26,52.86166666666666,4.166666666666667,Personal Care_Deodorant_1018,Personal Care,Deodorant,Budget,32.74,1.0,25.0,1.0
2021-12-27,1019,37,7468.1,204.29428571428573,3.5714285714285716,Electronics_Cables_1019,Electronics,Cables,Local,152.31,1.0,25.0,1.0
2021-12-27,1020,34,321.21000000000004,9.576923076923078,3.8461538461538463,Beverages_Juices_1020,Beverages,Juices,Local,7.12,1.0,25.0,1.0
2021-12-27,1021,33,922.55,27.720769230769232,3.8461538461538463,Grocery_Canned Goods_1021,Grocery,Canned Goods,BlueMart,17.6,1.0,25.0,1.0
2021-12-27,1022,56,2795.92,51.21473684210527,6.578947368421052,Household_Cleaning Supplies_1022,Household,Cleaning Supplies,Premium,38.83,1.0,25.0,1.0
2021-12-27,1023,20,1034.0,54.739999999999995,10.0,Personal Care_Toothpaste_1023,Personal Care,Toothpaste,International,47.09,1.0,25.0,1.0
2021-12-27,1024,35,272.45,8.056666666666667,8.333333333333334,Grocery_Canned Goods_1024,Grocery,Canned Goods,International,5.19,1.0,25.0,1.0
2021-12-27,1025,27,205.64000000000001,7.8742857142857146,7.142857142857143,Household_Detergent_1025,Household,Detergent,Budget,4.88,1.0,25.0,1.0
2021-12-27,1026,21,105.5,5.2942857142857145,7.142857142857143,Snacks_Biscuits_1026,Snacks,Biscuits,Budget,3.92,1.0,25.0,1.0
2021-12-27,1027,44,245.06,5.578125,7.8125,Snacks_Chips_1027,Snacks,Chips,Premium,3.35,1.0,25.0,1.0
2021-12-27,1028,61,2298.02,38.735,7.291666666666667,Household_Paper Products_1028,Household,Paper Products,Budget,31.85,1.0,25.0,1.0
2021-12-27,1029,59,1555.36,26.797894736842103,3.9473684210526314,Grocery_Canned Goods_1029,Grocery,Canned Goods,Premium,19.78,1.0,25.0,1.0
2021-12-27,1030,35,655.69,19.92076923076923,9.615384615384615,Dairy_Cream_1030,Dairy,Cream,Premium,17.11,1.0,25.0,1.0
2021-12-27,1031,32,450.44,14.315,6.25,Snacks_Chips_1031,Snacks,Chips,BlueMart,10.28,1.0,25.0,1.0
2021-12-27,1032,33,469.96,14.347857142857142,5.357142857142857,Snacks_Chocolates_1032,Snacks,Chocolates,BlueMart,11.25,1.0,25.0,1.0
2021-12-27,1033,21,648.8,31.192307692307693,3.8461538461538463,Household_Paper Products_1033,Household,Paper Products,International,20.11,1.0,25.0,1.0
2021-12-27,1034,26,1424.6100000000001,53.962500000000006,6.25,Household_Cleaning Supplies_1034,Household,Cleaning Supplies,Budget,36.42,1.0,25.0,1.0
2021-12-27,1035,20,4539.56,227.8542857142857,7.142857142857143,Electronics_Batteries_1035,Electronics,Batteries,Premium,139.58,1.0,25.0,1.0
2021-12-27,1036,39,3288.39,84.31769230769231,5.769230769230769,Electronics_Mobile Accessories_1036,Electronics,Mobile Accessories,Budget,53.01,1.0,25.0,1.0
2021-12-27,1037,30,4642.860000000001,156.25,12.5,Electronics_Cables_1037,Electronics,Cables,BlueMart,123.66,1.0,25.0,1.0
2021-12-27,1038,33,3003.22,92.66133333333333,6.666666666666667,Electronics_Cables_1038,Electronics,Cables,Premium,60.91,1.0,25.0,1.0
2021-12-27,1039,27,680.13,25.262,2.5,Beverages_Soft Drinks_1039,Beverages,Soft Drinks,Local,15.14,1.0,25.0,1.0
2021-12-27,1040,27,2244.02,82.75545454545455,2.272727272727273,Electronics_Mobile Accessories_1040,Electronics,Mobile Accessories,Premium,55.46,1.0,25.0,1.0
2021-12-27,1041,38,471.28,12.531428571428572,8.928571428571429,Snacks_Nuts_1041,Snacks,Nuts,Local,9.29,1.0,25.0,1.0
2021-12-27,1042,23,1032.7,44.9,0.0,Grocery_Canned Goods_1042,Grocery,Canned Goods,Budget,25.0,1.0,25.0,1.0
2021-12-27,1043,18,398.65999999999997,22.863999999999997,2.5,Electronics_Batteries_1043,Electronics,Batteries,Budget,15.63,1.0,25.0,1.0
2021-12-27,1044,23,479.37,20.799090909090907,4.545454545454546,Snacks_Biscuits_1044,Snacks,Biscuits,BlueMart,13.35,1.0,25.0,1.0
2021-12-27,1045,54,6848.74,132.90411764705883,5.882352941176471,Electronics_Cables_1045,Electronics,Cables,Local,89.2,1.0,25.0,1.0
2021-12-27,1046,31,1731.1399999999999,56.25,3.3333333333333335,Household_Paper Products_1046,Household,Paper Products,Local,38.66,1.0,25.0,1.0
2021-12-27,1047,34,1200.65,35.41538461538461,1.9230769230769231,Household_Detergent_1047,Household,Detergent,Local,25.61,1.0,25.0,1.0
2021-12-27,1048,39,481.94,12.802307692307693,7.6923076923076925,Snacks_Biscuits_1048,Snacks,Biscuits,Local,8.75,1.0,25.0,1.0
2021-12-27,1049,35,3869.74,112.252,5.0,Electronics_Batteries_1049,Electronics,Batteries,BlueMart,67.31,1.0,25.0,1.0
2021-12-27,1050,23,374.64,16.353333333333335,8.333333333333334,Snacks_Chips_1050,Snacks,Chips,International,10.07,1.0,25.0,1.0
2021-12-27,1051,28,1855.08,68.60538461538461,3.8461538461538463,Electronics_Cables_1051,Electronics,Cables,BlueMart,40.92,1.0,25.0,1.0
2021-12-27,1052,21,350.28,16.68,0.0,Snacks_Crackers_1052,Snacks,Crackers,Budget,11.33,1.0,25.0,1.0
2021-12-27,1053,25,262.15000000000003,10.68,8.333333333333334,Snacks_Crackers_1053,Snacks,Crackers,Premium,7.13,1.0,25.0,1.0
2021-12-27,1054,34,300.8,9.103076923076923,7.6923076923076925,Snacks_Chips_1054,Snacks,Chips,BlueMart,5.65,1.0,25.0,1.0
2021-12-27,1055,54,570.98,10.445,6.25,Dairy_Butter_1055,Dairy,Butter,Local,6.17,1.0,25.0,1.0
2021-12-27,1056,39,216.83,5.582666666666667,6.666666666666667,Snacks_Nuts_1056,Snacks,Nuts,Premium,3.94,1.0,25.0,1.0
2021-12-27,1057,25,653.31,26.192222222222224,2.7777777777777777,Beverages_Tea_1057,Beverages,Tea,BlueMart,16.57,1.0,25.0,1.0
2021-12-27,1058,26,1138.01,42.565555555555555,5.555555555555555,Personal Care_Soap_1058,Personal Care,Soap,Budget,30.87,1.0,25.0,1.0
2021-12-27,1059,20,387.43,20.168,5.0,Electronics_Cables_1059,Electronics,Cables,International,14.79,1.0,25.0,1.0
2021-12-27,1060,29,964.3399999999999,34.38,9.090909090909092,Household_Detergent_1060,Household,Detergent,Local,22.02,1.0,25.0,1.0
2021-12-27,1061,22,1143.66,52.69833333333333,2.0833333333333335,Personal Care_Skincare_1061,Personal Care,Skincare,Budget,40.64,1.0,25.0,1.0
2021-12-27,1062,20,569.0,28.36888888888889,2.7777777777777777,Personal Care_Deodorant_1062,Personal Care,Deodorant,Premium,17.61,1.0,25.0,1.0
2021-12-27,1063,37,523.0,14.970769230769232,7.6923076923076925,Snacks_Chocolates_1063,Snacks,Chocolates,Budget,10.29,1.0,25.0,1.0
2021-12-27,1064,27,464.1,17.34,1.9230769230769231,Snacks_Biscuits_1064,Snacks,Biscuits,Premium,11.23,1.0,25.0,1.0
2021-12-27,1065,35,5379.31,160.73000000000002,9.615384615384615,Electronics_Chargers_1065,Electronics,Chargers,International,113.29,1.0,25.0,1.0
2021-12-27,1066,32,1406.3600000000001,44.59666666666667,10.416666666666666,Household_Cleaning Supplies_1066,Household,Cleaning Supplies,BlueMart,30.89,1.0,25.0,1.0
2021-12-27,1067,23,1115.33,48.193333333333335,2.7777777777777777,Grocery_Cereals_1067,Grocery,Cereals,Premium,32.38,1.0,25.0,1.0
2021-12-27,1068,16,1378.82,87.16666666666667,8.333333333333334,Electronics_Chargers_1068,Electronics,Chargers,International,74.43,1.0,25.0,1.0
2021-12-27,1069,16,574.48,36.93142857142857,3.5714285714285716,Grocery_Spices_1069,Grocery,Spices,Premium,23.35,1.0,25.0,1.0
2021-12-27,1070,24,949.26,41.01777777777777,2.7777777777777777,Grocery_Canned Goods_1070,Grocery,Canned Goods,International,26.58,1.0,25.0,1.0
2021-12-27,1071,29,135.92000000000002,5.079,7.5,Grocery_Canned Goods_1071,Grocery,Canned Goods,BlueMart,4.26,1.0,25.0,1.0
2021-12-27,1072,42,9470.88,227.0925,4.6875,Electronics_Chargers_1072,Electronics,Chargers,Budget,187.67,1.0,25.0,1.0
2021-12-27,1073,39,4393.82,112.35333333333332,6.666666666666667,Electronics_Chargers_1073,Electronics,Chargers,Premium,75.03,1.0,25.0,1.0
2021-12-27,1074,29,1598.05,57.446666666666665,8.333333333333334,Personal Care_Skincare_1074,Personal Care,Skincare,Local,46.87,1.0,25.0,1.0
